,file,latitude,longitude,Males,Females,Others
461,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0055.JPG,46.5175,30.3822,0,0,0
462,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0056.JPG,47.0703,30.8698,0,0,0
463,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0057.JPG,47.6087,31.3571,0,1,1
464,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0058.JPG,48.1529,31.8453,0,0,1
465,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0059.JPG,48.6963,32.3341,0,0,2
466,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0060.JPG,49.2371,32.8231,0,0,0
467,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0061.JPG,49.7796,33.3113,0,0,0
468,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0062.JPG,50.3196,33.7996,0,0,0
469,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0063.JPG,50.5663,34.0313,0,0,0
470,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0064.JPG,49.1708,34.3604,0,0,0
471,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0065.JPG,48.0712,33.3842,0,0,0
472,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0066.JPG,47.5292,32.8957,0,0,0
473,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0067.JPG,46.9828,32.4083,0,0,0
474,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0068.JPG,46.4423,31.9214,0,0,0
475,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,45.9043,31.4387,5,1,0
476,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0070.JPG,45.3566,30.9474,2,0,0
477,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0071.JPG,44.81,30.4582,0,0,0
478,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0072.JPG,44.8096,30.4486,0,0,0
479,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0073.JPG,43.6222,30.9893,0,0,0
480,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0074.JPG,44.1576,31.4735,0,0,0
481,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0075.JPG,44.7048,31.9578,0,0,0
482,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0076.JPG,45.2465,32.4466,0,0,0
483,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0077.JPG,45.7969,32.9325,0,0,0
484,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0078.JPG,46.3339,33.4238,0,0,0
485,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0079.JPG,47.4237,34.3993,0,0,0
486,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0080.JPG,47.7394,34.6866,0,0,0
487,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0001.JPG,44.3336,28.0815,0,0,0
488,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0002.JPG,43.7748,27.5905,0,0,0
489,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0003.JPG,43.1905,27.1175,0,0,0
490,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0004.JPG,42.6058,26.6483,0,0,0
491,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0005.JPG,42.0183,26.1785,0,0,0
492,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0006.JPG,40.8466,25.2359,0,0,0
493,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0007.JPG,40.261,24.7649,0,0,0
494,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0008.JPG,39.6751,24.293,2,0,0
495,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0009.JPG,39.087,23.8218,0,0,0
496,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0010.JPG,38.7321,23.5376,0,0,0
497,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0011.JPG,37.3764,23.9455,0,0,0
498,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0012.JPG,37.9864,24.4261,1,0,0
499,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0013.JPG,38.5707,24.8972,1,0,0
500,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0014.JPG,39.158,25.3694,1,0,0
501,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0015.JPG,39.7428,25.8412,0,0,0
502,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0016.JPG,40.329,26.3124,0,0,0
503,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0017.JPG,40.9134,26.7841,1,0,0
504,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0018.JPG,41.4994,27.2565,0,0,0
505,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0019.JPG,42.0871,27.7264,0,0,0
506,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0020.JPG,42.6722,28.1964,0,0,0
507,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0021.JPG,43.0189,28.4767,0,0,0
508,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0022.JPG,41.6887,28.8909,0,0,0
509,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0023.JPG,41.1085,28.4185,0,0,0
510,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0024.JPG,40.5283,27.9487,0,0,0
511,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0025.JPG,39.9466,27.4826,0,0,0
512,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0026.JPG,39.3616,27.0115,0,0,1
513,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0027.JPG,38.7754,26.5408,0,0,0
514,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0028.JPG,38.1867,26.0625,0,0,0
515,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0029.JPG,37.6028,25.5934,0,0,0
516,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0030.JPG,37.0165,25.1293,0,0,0
517,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0031.JPG,36.432,24.6558,0,0,0
518,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0032.JPG,36.0821,24.3736,0,0,0
519,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0033.JPG,34.7355,24.796,0,0,0
520,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0034.JPG,35.3417,25.2691,0,0,0
521,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0035.JPG,35.927,25.7409,0,0,0
522,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0036.JPG,36.5061,26.2098,0,0,0
523,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0037.JPG,37.0996,26.6808,0,0,0
524,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0038.JPG,37.6855,27.1531,0,0,0
525,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0039.JPG,38.2719,27.6242,0,0,0
526,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0040.JPG,38.8593,28.097,0,0,0
527,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0041.JPG,39.4439,28.5672,0,0,0
528,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0042.JPG,40.0235,29.0346,0,0,0
529,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0043.JPG,40.3561,29.3102,0,0,0
530,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0041.JPG,51.969,33.6984,0,0,0
531,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0042.JPG,51.4552,33.2057,0,0,0
532,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0043.JPG,50.9152,32.7194,1,0,0
533,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0044.JPG,50.3712,32.2322,1,0,0
534,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0045.JPG,49.2861,31.257,0,0,0
535,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0046.JPG,48.7412,30.7708,0,0,0
536,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0047.JPG,48.1974,30.2847,0,0,0
537,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0048.JPG,47.6539,29.7957,0,0,0
538,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0049.JPG,47.1635,29.3566,0,0,0
539,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0050.JPG,45.969,29.903,0,0,0
540,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0051.JPG,46.5283,30.384,0,0,0
541,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0052.JPG,47.0715,30.8718,0,0,0
542,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0053.JPG,47.6151,31.3587,0,0,0
543,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0054.JPG,48.1575,31.8476,0,0,0
544,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0055.JPG,48.7015,32.3353,0,0,0
545,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0056.JPG,49.2423,32.8234,0,0,0
546,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0057.JPG,49.789,33.3118,0,0,0
547,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0058.JPG,50.3313,33.8021,0,0,0
548,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0059.JPG,50.5748,34.019,1,0,0
549,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0060.JPG,49.1679,34.3531,0,0,0
550,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0061.JPG,48.6124,33.8717,0,0,0
551,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0062.JPG,48.0707,33.3836,0,0,0
552,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0063.JPG,47.5295,32.8961,0,0,0
553,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0064.JPG,46.9873,32.4082,0,0,0
554,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0065.JPG,46.4433,31.9187,0,0,0
555,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0066.JPG,45.9,31.4311,0,0,0
556,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0067.JPG,45.3587,30.9422,0,0,0
557,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0068.JPG,44.8151,30.455,0,0,0
558,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0069.JPG,44.8074,30.4487,0,0,0
559,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0070.JPG,43.6124,30.985,0,0,0
560,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0071.JPG,44.1741,31.4741,0,0,0
561,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0072.JPG,44.7155,31.9605,0,0,0
562,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0073.JPG,45.2603,32.4481,0,0,0
563,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0074.JPG,45.7973,32.9334,0,0,0
564,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0075.JPG,46.3426,33.4225,0,0,0
565,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0076.JPG,46.8873,33.9107,0,0,0
566,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0077.JPG,47.4287,34.3973,0,0,0
567,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Altes Feld\DJI_0078.JPG,47.7375,34.6819,0,0,0
568,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0001.JPG,44.3887,28.092,0,0,0
569,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0002.JPG,43.7762,27.5887,0,0,0
570,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0003.JPG,43.1921,27.1162,0,0,0
571,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0004.JPG,42.6022,26.6501,0,0,0
572,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0005.JPG,42.0185,26.1772,1,0,0
573,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0006.JPG,41.4354,25.7027,1,0,0
574,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0007.JPG,40.8488,25.2308,0,0,0
575,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0008.JPG,40.2587,24.7639,0,0,0
576,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0009.JPG,39.6756,24.2889,0,0,0
577,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2024_Dezember_27\Neues Feld\DJI_0010.JPG,39.0875,23.8194,0,0,0
